product_id,bluetooth,color,cpu,front_cam,gpu,link,name,os,pin,port,price,ram,rear_cam,resolution,rom,screensize,screentech,sim,size,status,tech,weight,wifi,bluetoorh
107,,ngẫu nhiên,,,,https://hoanghamobile.com/dien-thoai-di-dong/apple-iphone-12-mini-64gb-phien-ban-mau-tim-chinh-hang-vn-a,iPhone 12 mini - 64GB,iOS 14,,,15950000,4GB,,"Full HD+ (1080 x 2340 Pixels), 2 camera 12 MP, 12 MP",64GB,,OLED,,,mới,,,,
108,"5.0, A2DP, LE",ngẫu nhiên,Apple A12 Bionic 6 nhân,,,https://www.xtsmart.vn/iphone-xs-256gb-quoc-te-likenew,iPhone XS 256GB,,,,9580000,4GB,,1125 x 2436 pixels,256GB,"5.8""",,,,cũ,,,,
109,5.0,ngẫu nhiên,Apple A14 Bionic 6 nhân (5nm),,,https://www.xtsmart.vn/iphone-12-pro-max-256gb,iPhone 12 Pro Max 256GB,,,,30200000,6GB,,2.778 x 1.284 pixel,256GB,6.7 inch,,,,mới,,,,
110,"5.0, A2DP, LE",ngẫu nhiên,Apple A12 Bionic 6 nhân,,,https://www.xtsmart.vn/iphone-xs-max-64gb-quoc-te-likenew,iPhone XS Max 64GB,,,,11380000,4GB,,1242 x 2688 pixels,64GB,"6.5""",,,,cũ,,,,
111,"5.0, A2DP, LE, EDR",ngẫu nhiên,Apple A10 Fusion 4 nhân 64-bit,,,https://www.xtsmart.vn/iphone-7-plus-32gb-quoc-te-likenew,iPhone 7 Plus 32GB,,,,5180000,3GB,,Full HD (1080 x 1920 pixels),32GB,"5.5""",,,,cũ,,,,
112,"5.0, A2DP, LE, EDR",ngẫu nhiên,Apple A11 Bionic 6 nhân,,,https://www.xtsmart.vn/iphone-8-plus-64gb-quoc-te-likenew,iPhone 8 Plus 64GB,,,,6580000,2GB,,Full HD (1080 x 1920 pixels),64GB,"5.5""",,,,cũ,,,,
113,"5.0, A2DP, LE",ngẫu nhiên,Apple A13 Bionic (7 nm+),,,https://www.xtsmart.vn/iphone-11-pro-256gb-quoc-te-like-new,iPhone 11 Pro 256GB,,,,17180000,4GB,,1125 x 2436 Pixels,256GB,"5.8""",,,,mới,,,,
114,"5.0, A2DP, LE, EDR",ngẫu nhiên,Apple A11 Bionic 6 nhân,,,https://www.xtsmart.vn/iphone-8-plus-256gb-quoc-te-likenew,iPhone 8 Plus 256GB,,,,8480000,2GB,,Full HD (1080 x 1920 pixels),256GB,"5.5""",,,,cũ,,,,
115,"5.0, A2DP, LE",ngẫu nhiên,Apple A13 Bionic (7 nm+),,,https://www.xtsmart.vn/iphone-11-128gb-quoc-te-likenew,iPhone 11 128GB,,,,14280000,4GB,,1792 x 828 Pixels,128GB,"6.1""",,,,cũ,,,,
116,"5.0, A2DP, LE, EDR",ngẫu nhiên,Apple A12 Bionic 6 nhân,,,https://www.xtsmart.vn/iphone-xr-128gb-quoc-te-likenew,iPhone XR 128GB,,,,9280000,3GB,,828 x 1792 Pixels,128GB,"6.1""",,,,cũ,,,,
117,"5.0, A2DP, LE, EDR",ngẫu nhiên,Apple A10 Fusion 4 nhân 64-bit,,,https://www.xtsmart.vn/iphone-7-plus-128gb-quoc-te-likenew,iPhone 7 Plus 128GB,,,,5580000,3GB,,Full HD (1080 x 1920 pixels),128GB,"5.5""",,,,cũ,,,,
118,"5.0, A2DP, LE",ngẫu nhiên,Apple A12 Bionic 6 nhân,,,https://www.xtsmart.vn/iphone-xs-64gb-quoc-te-likenew,iPhone XS 64GB,,,,8780000,4GB,,1125 x 2436 pixels,64GB,"5.8""",,,,cũ,,,,
119,5.0,ngẫu nhiên,Apple A14 Bionic 6 nhân (5nm),,,https://www.xtsmart.vn/iphone-12-pro-max-512gb,iPhone 12 Pro Max 512GB,,,,35000000,6GB,,2.778 x 1.284 pixel,512GB,6.7 inch,,,,mới,,,,
120,"5.0, A2DP, LE",ngẫu nhiên,Apple A13 Bionic (7 nm+),,,https://www.xtsmart.vn/iphone-11-pro-64gb-quoc-te-like-new,iPhone 11 Pro 64GB,,,,15380000,4GB,,1125 x 2436 Pixels,64GB,"5.8""",,,,mới,,,,
121,5.0,ngẫu nhiên,Apple A14 Bionic 6 nhân (5nm),,,https://www.xtsmart.vn/iphone-12-pro-max-128gb,iPhone 12 Pro Max 128GB,,,,28400000,6GB,,2.778 x 1.284 pixel,128GB,6.7 inch,,,,mới,,,,
122,"5.0, A2DP, LE, EDR",ngẫu nhiên,Apple A10 Fusion 4 nhân 64-bit,,,https://www.xtsmart.vn/iphone-7-plus-256gb-quoc-te-likenew,iPhone 7 Plus 256GB,,,,6580000,3GB,,Full HD (1080 x 1920 pixels),256GB,"5.5""",,,,cũ,,,,
123,"5.0, A2DP, LE",ngẫu nhiên,Apple A13 Bionic (7 nm+),,,https://www.xtsmart.vn/iphone-11-pro-max-256gb-quoc-te-like-new,iPhone 11 Pro Max 256GB,,,,20180000,4GB,,1242 x 2688 Pixels,256GB,"6.5""",,,,mới,,,,
124,"A2DP, V4.1",ngẫu nhiên,Apple A9 2 nhân 64-bit,,,https://www.xtsmart.vn/iphone-6s-32gb-quoc-te-likenew-,iPhone 6s 32GB,,,,2680000,2GB,,HD (1334 x 750 Pixels),32GB,"4.7""",,,,cũ,,,,
125,"5.0, A2DP, LE, EDR",ngẫu nhiên,Apple A10 Fusion 4 nhân 64-bit,,,https://www.xtsmart.vn/iphone-7-32gb-quoc-te-likenew,iPhone 7 32GB,,,,3680000,3GB,,HD (1334 x 750 Pixels),32GB,"4.7""",,,,cũ,,,,
126,"A2DP, V4.1",ngẫu nhiên,Apple A9 2 nhân 64-bit,,,https://www.xtsmart.vn/iphone-6s-16gb-quoc-te-likenew-,iPhone 6s 16GB,,,,2580000,2GB,,HD (1334 x 750 Pixels),16GB,"4.7""",,,,cũ,,,,
127,"A2DP, V4.1",ngẫu nhiên,Apple A9 2 nhân 64-bit,,,https://www.xtsmart.vn/iphone-6s-128gb-quoc-te-likenew-,iPhone 6s 128GB,,,,3380000,2GB,,HD (1334 x 750 Pixels),128GB,"4.7""",,,,cũ,,,,
128,"5.0, A2DP, LE",ngẫu nhiên,Apple A12 Bionic 6 nhân,,,https://www.xtsmart.vn/iphone-xs-max-256gb-quoc-te-likenew,iPhone XS Max 256GB,,,,12780000,4GB,,1242 x 2688 pixels,256GB,"6.5""",,,,cũ,,,,
129,"5.0, A2DP, LE, EDR",ngẫu nhiên,Apple A11 Bionic 6 nhân,,,https://www.xtsmart.vn/iphone-x-256gb-quoc-te-likenew,iPhone X 256GB,,,,8880000,3GB,,1125 x 2436 Pixels,256GB,"5.8""",,,,cũ,,,,
130,"A2DP, V4.1",ngẫu nhiên,Apple A9 2 nhân 64-bit,,,https://www.xtsmart.vn/iphone-6s-64gb-quoc-te-likenew,iPhone 6s 64GB,,,,3080000,2GB,,HD (1334 x 750 Pixels),64GB,"4.7""",,,,cũ,,,,
131,"5.0, A2DP, LE, EDR",ngẫu nhiên,Apple A10 Fusion 4 nhân 64-bit,,,https://www.xtsmart.vn/iphone-7-plus-32gb-quoc-te-97,iPhone 7 Plus 32GB,,,,4980000,3GB,,Full HD (1080 x 1920 pixels),32GB,"5.5""",,,,cũ,,,,
132,"V4.0, A2DP",ngẫu nhiên,Apple A8 2 nhân 64-bit,,,https://www.xtsmart.vn/iphone-6-32gb-quoc-te-likenew,iPhone 6 32GB,,,,2180000,1GB,,HD (1334 x 750 Pixels),32GB,"4.7""",,,,cũ,,,,
133,"5.0, A2DP, LE, EDR",ngẫu nhiên,Apple A11 Bionic 6 nhân,,,https://www.xtsmart.vn/iphone-x-64gb-quoc-te-likenew,iPhone X 64GB,,,,7580000,3GB,,1125 x 2436 Pixels,64GB,"5.8""",,,,cũ,,,,
134,"5.0, A2DP, LE, EDR",ngẫu nhiên,Apple A10 Fusion 4 nhân 64-bit,,,https://www.xtsmart.vn/iphone-7-128gb-quoc-te-97,iPhone 7 128GB,,,,4220000,3GB,,HD (1334 x 750 Pixels),128GB,"4.7""",,,,cũ,,,,
135,"5.0, A2DP, LE",ngẫu nhiên,Apple A13 Bionic (7 nm+),,,https://www.xtsmart.vn/iphone-11-pro-max-64gb-quoc-te-like-new,iPhone 11 Pro Max 64GB,,,,18180000,4GB,,1242 x 2688 Pixels,64GB,"6.5""",,,,mới,,,,
136,"5.0, A2DP, LE",ngẫu nhiên,Apple A13 Bionic (7 nm+),,,https://www.xtsmart.vn/iphone-11-pro-max-64gb-quoc-te,iPhone 11 Pro Max 64GB,,,,25580000,4GB,,1242 x 2688 Pixels,256GB,"6.5""",,,,mới,,,,
137,"5.0, A2DP, LE",ngẫu nhiên,Apple A12 Bionic 6 nhân,,,https://www.xtsmart.vn/iphone-xs-max-512gb-quoc-te-likenew,iPhone XS Max 512GB,,,,13980000,4GB,,1242 x 2688 pixels,512GB,"6.5""",,,,cũ,,,,
138,5.0,ngẫu nhiên,Apple A14 Bionic 6 nhân (5nm),,,https://www.xtsmart.vn/iphone-12-pro-max-512gb-vna,iPhone 12 Pro Max 512GB,,,,38100000,6GB,,2.778 x 1.284 pixel,512GB,6.7 inch,,,,mới,,,,
139,5.0,ngẫu nhiên,Apple A14 Bionic 6 nhân (5nm),,,https://www.xtsmart.vn/iphone-12-pro-max-256gb-vna,iPhone 12 Pro Max 256GB,,,,32600000,6GB,,2.778 x 1.284 pixel,256GB,6.7 inch,,,,mới,,,,
140,5.0,ngẫu nhiên,Apple A14 Bionic 6 nhân (5nm),,,https://www.xtsmart.vn/iphone-12-pro-max-128gb-chinh-hang-vn/a,iPhone 12 Pro Max 128GB,,,,29900000,6GB,,2.778 x 1.284 pixel,128GB,6.7 inch,,,,mới,,,,
141,5.0,ngẫu nhiên,Apple A14 Bionic 6 nhân (5nm),,,https://www.xtsmart.vn/iphone-12-pro-max-128gb-likenew,iPhone 12 Pro Max 128GB,,,,27100000,6GB,,2.778 x 1.284 pixel,128GB,6.7 inch,,,,cũ,,,,
142,5.0,ngẫu nhiên,Apple A14 Bionic 6 nhân (5nm),,,https://www.xtsmart.vn/iphone-12-pro-max-256gb-likenew,iPhone 12 Pro Max 256GB,,,,28500000,6GB,,2.778 x 1.284 pixel,256GB,6.7 inch,,,,cũ,,,,
143,5.0,ngẫu nhiên,Apple A14 Bionic 6 nhân (5nm),,,https://www.xtsmart.vn/iphone-12-pro-max-512gb-likenew,iPhone 12 Pro Max 512GB,,,,30800000,6GB,,2.778 x 1.284 pixel,512GB,6.7 inch,,,,cũ,,,,
144,"5.0, A2DP, LE",ngẫu nhiên,Apple A12 Bionic 6 nhân,,,https://www.xtsmart.vn/iphone-xs-64gb-97-quoc-te-likenew,iPhone XS 64GB,,,,8280000,4GB,,1125 x 2436 pixels,64GB,"5.8""",,,,cũ,,,,
145,"5.0, A2DP, LE, EDR",ngẫu nhiên,Apple A11 Bionic 6 nhân,,,https://www.xtsmart.vn/iphone-8-plus-64gb-quoc-te-97,iPhone 8 Plus 64GB,,,,6380000,2GB,,Full HD (1080 x 1920 pixels),64GB,"5.5""",,,,cũ,,,,
146,"5.0, A2DP, LE",ngẫu nhiên,Apple A12 Bionic 6 nhân,,,https://www.xtsmart.vn/iphone-xs-max-64gb-quoc-te-likenew-97,iPhone XS Max 64GB,,,,11080000,4GB,,1242 x 2688 pixels,64GB,"6.5""",,,,cũ,,,,
147,"5.0, A2DP, LE",ngẫu nhiên,Apple A13 Bionic (7 nm+),,,https://www.xtsmart.vn/iphone-11-64gb-quoc-te-likenew,iPhone 11 64GB,,,,12780000,4GB,,1792 x 828 Pixels,64GB,"6.1""",,,,cũ,,,,
148,"5.0, A2DP, LE, EDR",ngẫu nhiên,Apple A11 Bionic 6 nhân,,,https://www.xtsmart.vn/iphone-x-64gb-quoc-te-97,iPhone X 64GB,,,,7380000,3GB,,1125 x 2436 Pixels,64GB,"5.8""",,,,cũ,,,,
149,"5.0, A2DP, LE",ngẫu nhiên,Apple A13 Bionic (7 nm+),,,https://www.xtsmart.vn/iphone-11-128gb-quoc-te,iPhone 11 128GB,,,,17750000,4GB,,1792 x 828 Pixels,128GB,"6.1""",,,,mới,,,,
150,"5.0, A2DP, LE",ngẫu nhiên,Apple A13 Bionic (7 nm+),,,https://www.xtsmart.vn/iphone-11-64gb-quoc-te,iPhone 11 64GB,,,,16300000,4GB,,1792 x 828 Pixels,64GB,"6.1""",,,,mới,,,,
151,"A2DP, LE, V4.2",ngẫu nhiên,Apple A9 2 nhân 64-bit,,,https://www.xtsmart.vn/iphone-6s-plus-32gb-quoc-te-likenew,iPhone 6s Plus 32GB,,,,3980000,2GB,,Full HD (1080 x 1920 pixels),32GB,"5.5""",,,,cũ,,,,
152,"5.0, A2DP, LE, EDR",ngẫu nhiên,Apple A10 Fusion 4 nhân 64-bit,,,https://www.xtsmart.vn/iphone-7-128gb-quoc-te-likenew,iPhone 7 128GB,,,,4380000,3GB,,HD (1334 x 750 Pixels),128GB,"4.7""",,,,cũ,,,,
153,"5.0, A2DP, LE, EDR",ngẫu nhiên,Apple A12 Bionic 6 nhân,,,https://www.xtsmart.vn/iphone-xr-64gb-quoc-te-likenew,iPhone XR 64GB,,,,8480000,3GB,,828 x 1792 Pixels,64GB,"6.1""",,,,cũ,,,,
154,"5.0, A2DP, LE, EDR",ngẫu nhiên,Apple A11 Bionic 6 nhân,,,https://www.xtsmart.vn/iphone-8-256gb-quoc-te-likenew,iPhone 8 256GB,,,,6180000,2GB,,HD (1334 x 750 Pixels),256GB,"4.7""",,,,cũ,,,,
155,"5.0, A2DP, LE, EDR",ngẫu nhiên,Apple A11 Bionic 6 nhân,,,https://www.xtsmart.vn/iphone-8-64gb-quoc-te-likenew,iPhone 8 64GB,,,,4580000,2GB,,HD (1334 x 750 Pixels),64GB,"4.7""",,,,cũ,,,,
156,"A2DP, LE, V4.2",ngẫu nhiên,Apple A9 2 nhân 64-bit,,,https://www.xtsmart.vn/iphone-6s-plus-16gb-quoc-te-likenew-,iPhone 6s Plus 16GB,,,,3580000,2GB,,Full HD (1080 x 1920 pixels),16GB,"5.5""",,,,cũ,,,,
157,"5.0, A2DP, LE",ngẫu nhiên,Apple A13 Bionic (7 nm+),,,https://www.xtsmart.vn/iphone-11-pro-max-64gb-quoc-te,iPhone 11 Pro Max 64GB,,,,25580000,4GB,,1242 x 2688 Pixels,256GB,"6.5""",,,,mới,,,,
158,"5.0, A2DP, LE",ngẫu nhiên,Apple A12 Bionic 6 nhân,,,https://www.xtsmart.vn/iphone-xs-max-512gb-quoc-te-likenew,iPhone XS Max 512GB,,,,13980000,4GB,,1242 x 2688 pixels,512GB,"6.5""",,,,cũ,,,,
159,5.0,ngẫu nhiên,Apple A14 Bionic 6 nhân (5nm),,,https://www.xtsmart.vn/iphone-12-pro-max-512gb-vna,iPhone 12 Pro Max 512GB,,,,38100000,6GB,,2.778 x 1.284 pixel,512GB,6.7 inch,,,,mới,,,,
160,5.0,ngẫu nhiên,Apple A14 Bionic 6 nhân (5nm),,,https://www.xtsmart.vn/iphone-12-pro-max-256gb-vna,iPhone 12 Pro Max 256GB,,,,32600000,6GB,,2.778 x 1.284 pixel,256GB,6.7 inch,,,,mới,,,,
161,5.0,ngẫu nhiên,Apple A14 Bionic 6 nhân (5nm),,,https://www.xtsmart.vn/iphone-12-pro-max-128gb-chinh-hang-vn/a,iPhone 12 Pro Max 128GB,,,,29900000,6GB,,2.778 x 1.284 pixel,128GB,6.7 inch,,,,mới,,,,
162,5.0,ngẫu nhiên,Apple A14 Bionic 6 nhân (5nm),,,https://www.xtsmart.vn/iphone-12-pro-max-128gb-likenew,iPhone 12 Pro Max 128GB,,,,27100000,6GB,,2.778 x 1.284 pixel,128GB,6.7 inch,,,,cũ,,,,
163,5.0,ngẫu nhiên,Apple A14 Bionic 6 nhân (5nm),,,https://www.xtsmart.vn/iphone-12-pro-max-256gb-likenew,iPhone 12 Pro Max 256GB,,,,28500000,6GB,,2.778 x 1.284 pixel,256GB,6.7 inch,,,,cũ,,,,
164,5.0,ngẫu nhiên,Apple A14 Bionic 6 nhân (5nm),,,https://www.xtsmart.vn/iphone-12-pro-max-512gb-likenew,iPhone 12 Pro Max 512GB,,,,30800000,6GB,,2.778 x 1.284 pixel,512GB,6.7 inch,,,,cũ,,,,
165,"5.0, A2DP, LE",ngẫu nhiên,Apple A12 Bionic 6 nhân,,,https://www.xtsmart.vn/iphone-xs-64gb-97-quoc-te-likenew,iPhone XS 64GB,,,,8280000,4GB,,1125 x 2436 pixels,64GB,"5.8""",,,,cũ,,,,
166,"5.0, A2DP, LE, EDR",ngẫu nhiên,Apple A11 Bionic 6 nhân,,,https://www.xtsmart.vn/iphone-8-plus-64gb-quoc-te-97,iPhone 8 Plus 64GB,,,,6380000,2GB,,Full HD (1080 x 1920 pixels),64GB,"5.5""",,,,cũ,,,,
167,"5.0, A2DP, LE",ngẫu nhiên,Apple A12 Bionic 6 nhân,,,https://www.xtsmart.vn/iphone-xs-max-64gb-quoc-te-likenew-97,iPhone XS Max 64GB,,,,11080000,4GB,,1242 x 2688 pixels,64GB,"6.5""",,,,cũ,,,,
168,"5.0, A2DP, LE",ngẫu nhiên,Apple A13 Bionic (7 nm+),,,https://www.xtsmart.vn/iphone-11-64gb-quoc-te-likenew,iPhone 11 64GB,,,,12780000,4GB,,1792 x 828 Pixels,64GB,"6.1""",,,,cũ,,,,
169,"5.0, A2DP, LE, EDR",ngẫu nhiên,Apple A11 Bionic 6 nhân,,,https://www.xtsmart.vn/iphone-x-64gb-quoc-te-97,iPhone X 64GB,,,,7380000,3GB,,1125 x 2436 Pixels,64GB,"5.8""",,,,cũ,,,,
170,"5.0, A2DP, LE",ngẫu nhiên,Apple A13 Bionic (7 nm+),,,https://www.xtsmart.vn/iphone-11-128gb-quoc-te,iPhone 11 128GB,,,,17750000,4GB,,1792 x 828 Pixels,128GB,"6.1""",,,,mới,,,,
171,"5.0, A2DP, LE",ngẫu nhiên,Apple A13 Bionic (7 nm+),,,https://www.xtsmart.vn/iphone-11-64gb-quoc-te,iPhone 11 64GB,,,,16300000,4GB,,1792 x 828 Pixels,64GB,"6.1""",,,,mới,,,,
172,"A2DP, LE, V4.2",ngẫu nhiên,Apple A9 2 nhân 64-bit,,,https://www.xtsmart.vn/iphone-6s-plus-32gb-quoc-te-likenew,iPhone 6s Plus 32GB,,,,3980000,2GB,,Full HD (1080 x 1920 pixels),32GB,"5.5""",,,,cũ,,,,
173,"5.0, A2DP, LE, EDR",ngẫu nhiên,Apple A10 Fusion 4 nhân 64-bit,,,https://www.xtsmart.vn/iphone-7-128gb-quoc-te-likenew,iPhone 7 128GB,,,,4380000,3GB,,HD (1334 x 750 Pixels),128GB,"4.7""",,,,cũ,,,,
174,"5.0, A2DP, LE, EDR",ngẫu nhiên,Apple A12 Bionic 6 nhân,,,https://www.xtsmart.vn/iphone-xr-64gb-quoc-te-likenew,iPhone XR 64GB,,,,8480000,3GB,,828 x 1792 Pixels,64GB,"6.1""",,,,cũ,,,,
175,"5.0, A2DP, LE, EDR",ngẫu nhiên,Apple A11 Bionic 6 nhân,,,https://www.xtsmart.vn/iphone-8-256gb-quoc-te-likenew,iPhone 8 256GB,,,,6180000,2GB,,HD (1334 x 750 Pixels),256GB,"4.7""",,,,cũ,,,,
176,"5.0, A2DP, LE, EDR",ngẫu nhiên,Apple A11 Bionic 6 nhân,,,https://www.xtsmart.vn/iphone-8-64gb-quoc-te-likenew,iPhone 8 64GB,,,,4580000,2GB,,HD (1334 x 750 Pixels),64GB,"4.7""",,,,cũ,,,,
177,"A2DP, LE, V4.2",ngẫu nhiên,Apple A9 2 nhân 64-bit,,,https://www.xtsmart.vn/iphone-6s-plus-16gb-quoc-te-likenew-,iPhone 6s Plus 16GB,,,,3580000,2GB,,Full HD (1080 x 1920 pixels),16GB,"5.5""",,,,cũ,,,,
178,"5.0, A2DP, LE",ngẫu nhiên,Apple A13 Bionic (7 nm+),,,https://www.xtsmart.vn/iphone-11-pro-max-64gb-quoc-te,iPhone 11 Pro Max 64GB,,,,25580000,4GB,,1242 x 2688 Pixels,256GB,"6.5""",,,,mới,,,,
179,"5.0, A2DP, LE",ngẫu nhiên,Apple A12 Bionic 6 nhân,,,https://www.xtsmart.vn/iphone-xs-max-512gb-quoc-te-likenew,iPhone XS Max 512GB,,,,13980000,4GB,,1242 x 2688 pixels,512GB,"6.5""",,,,cũ,,,,
180,5.0,ngẫu nhiên,Apple A14 Bionic 6 nhân (5nm),,,https://www.xtsmart.vn/iphone-12-pro-max-512gb-vna,iPhone 12 Pro Max 512GB,,,,38100000,6GB,,2.778 x 1.284 pixel,512GB,6.7 inch,,,,mới,,,,
181,5.0,ngẫu nhiên,Apple A14 Bionic 6 nhân (5nm),,,https://www.xtsmart.vn/iphone-12-pro-max-256gb-vna,iPhone 12 Pro Max 256GB,,,,32600000,6GB,,2.778 x 1.284 pixel,256GB,6.7 inch,,,,mới,,,,
182,5.0,ngẫu nhiên,Apple A14 Bionic 6 nhân (5nm),,,https://www.xtsmart.vn/iphone-12-pro-max-128gb-chinh-hang-vn/a,iPhone 12 Pro Max 128GB,,,,29900000,6GB,,2.778 x 1.284 pixel,128GB,6.7 inch,,,,mới,,,,
183,5.0,ngẫu nhiên,Apple A14 Bionic 6 nhân (5nm),,,https://www.xtsmart.vn/iphone-12-pro-max-128gb-likenew,iPhone 12 Pro Max 128GB,,,,27100000,6GB,,2.778 x 1.284 pixel,128GB,6.7 inch,,,,cũ,,,,
184,5.0,ngẫu nhiên,Apple A14 Bionic 6 nhân (5nm),,,https://www.xtsmart.vn/iphone-12-pro-max-256gb-likenew,iPhone 12 Pro Max 256GB,,,,28500000,6GB,,2.778 x 1.284 pixel,256GB,6.7 inch,,,,cũ,,,,
185,5.0,ngẫu nhiên,Apple A14 Bionic 6 nhân (5nm),,,https://www.xtsmart.vn/iphone-12-pro-max-512gb-likenew,iPhone 12 Pro Max 512GB,,,,30800000,6GB,,2.778 x 1.284 pixel,512GB,6.7 inch,,,,cũ,,,,
186,"5.0, A2DP, LE",ngẫu nhiên,Apple A12 Bionic 6 nhân,,,https://www.xtsmart.vn/iphone-xs-64gb-97-quoc-te-likenew,iPhone XS 64GB,,,,8280000,4GB,,1125 x 2436 pixels,64GB,"5.8""",,,,cũ,,,,
187,"5.0, A2DP, LE, EDR",ngẫu nhiên,Apple A11 Bionic 6 nhân,,,https://www.xtsmart.vn/iphone-8-plus-64gb-quoc-te-97,iPhone 8 Plus 64GB,,,,6380000,2GB,,Full HD (1080 x 1920 pixels),64GB,"5.5""",,,,cũ,,,,
188,"5.0, A2DP, LE",ngẫu nhiên,Apple A12 Bionic 6 nhân,,,https://www.xtsmart.vn/iphone-xs-max-64gb-quoc-te-likenew-97,iPhone XS Max 64GB,,,,11080000,4GB,,1242 x 2688 pixels,64GB,"6.5""",,,,cũ,,,,
189,"5.0, A2DP, LE",ngẫu nhiên,Apple A13 Bionic (7 nm+),,,https://www.xtsmart.vn/iphone-11-64gb-quoc-te-likenew,iPhone 11 64GB,,,,12780000,4GB,,1792 x 828 Pixels,64GB,"6.1""",,,,cũ,,,,
190,"5.0, A2DP, LE, EDR",ngẫu nhiên,Apple A11 Bionic 6 nhân,,,https://www.xtsmart.vn/iphone-x-64gb-quoc-te-97,iPhone X 64GB,,,,7380000,3GB,,1125 x 2436 Pixels,64GB,"5.8""",,,,cũ,,,,
191,"5.0, A2DP, LE",ngẫu nhiên,Apple A13 Bionic (7 nm+),,,https://www.xtsmart.vn/iphone-11-128gb-quoc-te,iPhone 11 128GB,,,,17750000,4GB,,1792 x 828 Pixels,128GB,"6.1""",,,,mới,,,,
192,"5.0, A2DP, LE",ngẫu nhiên,Apple A13 Bionic (7 nm+),,,https://www.xtsmart.vn/iphone-11-64gb-quoc-te,iPhone 11 64GB,,,,16300000,4GB,,1792 x 828 Pixels,64GB,"6.1""",,,,mới,,,,
193,"A2DP, LE, V4.2",ngẫu nhiên,Apple A9 2 nhân 64-bit,,,https://www.xtsmart.vn/iphone-6s-plus-32gb-quoc-te-likenew,iPhone 6s Plus 32GB,,,,3980000,2GB,,Full HD (1080 x 1920 pixels),32GB,"5.5""",,,,cũ,,,,
194,"5.0, A2DP, LE, EDR",ngẫu nhiên,Apple A10 Fusion 4 nhân 64-bit,,,https://www.xtsmart.vn/iphone-7-128gb-quoc-te-likenew,iPhone 7 128GB,,,,4380000,3GB,,HD (1334 x 750 Pixels),128GB,"4.7""",,,,cũ,,,,
195,"5.0, A2DP, LE, EDR",ngẫu nhiên,Apple A12 Bionic 6 nhân,,,https://www.xtsmart.vn/iphone-xr-64gb-quoc-te-likenew,iPhone XR 64GB,,,,8480000,3GB,,828 x 1792 Pixels,64GB,"6.1""",,,,cũ,,,,
196,"5.0, A2DP, LE, EDR",ngẫu nhiên,Apple A11 Bionic 6 nhân,,,https://www.xtsmart.vn/iphone-8-256gb-quoc-te-likenew,iPhone 8 256GB,,,,6180000,2GB,,HD (1334 x 750 Pixels),256GB,"4.7""",,,,cũ,,,,
197,"5.0, A2DP, LE, EDR",ngẫu nhiên,Apple A11 Bionic 6 nhân,,,https://www.xtsmart.vn/iphone-8-64gb-quoc-te-likenew,iPhone 8 64GB,,,,4580000,2GB,,HD (1334 x 750 Pixels),64GB,"4.7""",,,,cũ,,,,
198,"A2DP, LE, V4.2",ngẫu nhiên,Apple A9 2 nhân 64-bit,,,https://www.xtsmart.vn/iphone-6s-plus-16gb-quoc-te-likenew-,iPhone 6s Plus 16GB,,,,3580000,2GB,,Full HD (1080 x 1920 pixels),16GB,"5.5""",,,,cũ,,,,
199,"5.0, A2DP, LE",ngẫu nhiên,Apple A13 Bionic (7 nm+),,,https://www.xtsmart.vn/iphone-11-pro-max-64gb-quoc-te,iPhone 11 Pro Max 64GB,,,,25580000,4GB,,1242 x 2688 Pixels,256GB,"6.5""",,,,mới,,,,
200,"5.0, A2DP, LE",ngẫu nhiên,Apple A12 Bionic 6 nhân,,,https://www.xtsmart.vn/iphone-xs-max-512gb-quoc-te-likenew,iPhone XS Max 512GB,,,,13980000,4GB,,1242 x 2688 pixels,512GB,"6.5""",,,,cũ,,,,
201,5.0,ngẫu nhiên,Apple A14 Bionic 6 nhân (5nm),,,https://www.xtsmart.vn/iphone-12-pro-max-512gb-vna,iPhone 12 Pro Max 512GB,,,,38100000,6GB,,2.778 x 1.284 pixel,512GB,6.7 inch,,,,mới,,,,
202,5.0,ngẫu nhiên,Apple A14 Bionic 6 nhân (5nm),,,https://www.xtsmart.vn/iphone-12-pro-max-256gb-vna,iPhone 12 Pro Max 256GB,,,,32600000,6GB,,2.778 x 1.284 pixel,256GB,6.7 inch,,,,mới,,,,
203,5.0,ngẫu nhiên,Apple A14 Bionic 6 nhân (5nm),,,https://www.xtsmart.vn/iphone-12-pro-max-128gb-chinh-hang-vn/a,iPhone 12 Pro Max 128GB,,,,29900000,6GB,,2.778 x 1.284 pixel,128GB,6.7 inch,,,,mới,,,,
204,5.0,ngẫu nhiên,Apple A14 Bionic 6 nhân (5nm),,,https://www.xtsmart.vn/iphone-12-pro-max-128gb-likenew,iPhone 12 Pro Max 128GB,,,,27100000,6GB,,2.778 x 1.284 pixel,128GB,6.7 inch,,,,cũ,,,,
205,5.0,ngẫu nhiên,Apple A14 Bionic 6 nhân (5nm),,,https://www.xtsmart.vn/iphone-12-pro-max-256gb-likenew,iPhone 12 Pro Max 256GB,,,,28500000,6GB,,2.778 x 1.284 pixel,256GB,6.7 inch,,,,cũ,,,,
206,5.0,ngẫu nhiên,Apple A14 Bionic 6 nhân (5nm),,,https://www.xtsmart.vn/iphone-12-pro-max-512gb-likenew,iPhone 12 Pro Max 512GB,,,,30800000,6GB,,2.778 x 1.284 pixel,512GB,6.7 inch,,,,cũ,,,,
